LE,SE,Net Profit,Gross Profit,Gross Loss,Total Trades,Pct Profitable,Winning Trades,Losing Trades,Avg Trade,Avg Winning Trade,Avg Losing Trade,Win/Loss Ratio,Max Consecutive Winners,Max Consecutive Losers,Avg Bars in Winner,Avg Bars in Loser,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,objective,plateau_score
3.0,17.0,1267400.0,5366400.0,-4099000.0,91.0,40.6593,37.0,54.0,13927.5,145038.0,-75907.4,1.91072,6.0,8.0,19.4324,6.85185,-1728800.0,1.3092,88.0873,0.0,929143.1975937067,9152.890632296629
3.0,18.0,1852400.0,5576000.0,-3723600.0,84.0,42.8571,36.0,48.0,22052.4,154889.0,-77575.0,1.99663,6.0,8.0,19.7222,7.875,-1757600.0,1.49748,126.22,0.0,1952313.245334547,9257.778591704056
3.0,19.0,1723200.0,5498000.0,-3774800.0,84.0,41.6667,35.0,49.0,20514.3,157086.0,-77036.7,2.0391,6.0,8.0,19.2571,8.44898,-1825600.0,1.4565,112.217,0.0,1626543.7335670465,248640.0214707461
3.0,20.0,1516200.0,5311800.0,-3795600.0,82.0,39.0244,32.0,50.0,18490.2,165994.0,-75912.0,2.18666,4.0,13.0,19.125,9.38,-1909600.0,1.39946,93.6157,0.0,1203845.0146627566,234061.2637113589
3.0,21.0,1341200.0,5188200.0,-3847000.0,81.0,37.037,30.0,51.0,16558.0,172940.0,-75431.4,2.29268,6.0,13.0,19.4333,9.76471,-2007600.0,1.34864,78.0857,0.0,896003.9051603905,132164.71733168187
3.0,22.0,1113800.0,5180000.0,-4066200.0,81.0,37.037,30.0,51.0,13750.6,172667.0,-79729.4,2.16566,6.0,13.0,19.4333,9.7451,-2186800.0,1.27392,61.1508,0.0,567290.3054691787,98607.64488286067
3.0,23.0,949000.0,5148800.0,-4199800.0,81.0,34.5679,28.0,53.0,11716.0,183886.0,-79241.5,2.32057,6.0,13.0,20.1429,9.71698,-2243200.0,1.22596,49.0237,0.0,401480.47432239656,98607.64488286067
3.0,24.0,872200.0,5127200.0,-4255000.0,81.0,30.8642,25.0,56.0,10767.9,205088.0,-75982.1,2.69916,3.0,13.0,20.72,10.0179,-2263600.0,1.20498,44.5864,0.0,336072.11521470227,98607.64488286067
3.0,25.0,1102400.0,5123200.0,-4020800.0,78.0,32.0513,25.0,53.0,14133.3,204928.0,-75864.2,2.70125,3.0,10.0,20.76,10.5849,-2000000.0,1.27417,65.1306,0.0,607642.88,98607.64488286067
3.0,26.0,1165400.0,5091600.0,-3926200.0,77.0,31.1688,24.0,53.0,15135.1,212150.0,-74079.2,2.86383,3.0,10.0,20.375,10.9623,-1842400.0,1.29683,75.9218,0.0,737167.3686495875,98607.64488286067
3.0,27.0,1115200.0,5089600.0,-3974400.0,77.0,31.1688,24.0,53.0,14483.1,212067.0,-74988.7,2.82798,3.0,10.0,20.3333,10.9623,-1842400.0,1.2806,72.6515,0.0,675027.702996092,299921.9617965927
3.0,28.0,1232000.0,5078000.0,-3846000.0,72.0,34.7222,25.0,47.0,17111.1,203120.0,-81829.8,2.48223,3.0,10.0,23.28,10.2979,-1842400.0,1.32033,80.2606,0.0,823829.7872340425,343256.8068747173
3.0,29.0,1169400.0,5072000.0,-3902600.0,72.0,33.3333,24.0,47.0,16241.7,211333.0,-83034.0,2.54514,3.0,10.0,24.0,10.2553,-1842400.0,1.29965,76.1824,0.0,742236.4090316978,343256.8068747173
3.0,30.0,1105600.0,5046600.0,-3941000.0,72.0,31.9444,23.0,48.0,15355.6,219417.0,-82104.2,2.67243,3.0,10.0,24.5217,10.2917,-1842400.0,1.28054,72.0261,0.0,663456.0138949197,270738.2614350748
3.0,31.0,1041400.0,5043400.0,-4002000.0,72.0,31.9444,23.0,49.0,14463.9,219278.0,-81673.5,2.68482,3.0,10.0,24.5652,10.0204,-1855200.0,1.26022,66.5431,0.0,584580.6166451056,116798.60825247476
3.0,32.0,939800.0,5035800.0,-4096000.0,72.0,31.9444,23.0,49.0,13052.8,218948.0,-83591.8,2.61925,3.0,10.0,24.6087,9.93878,-1941600.0,1.22944,56.9093,0.0,454894.95261639886,110381.82887386064
3.0,33.0,872000.0,5024600.0,-4152600.0,72.0,30.5556,22.0,50.0,12111.1,228391.0,-83052.0,2.74997,3.0,10.0,23.4545,10.7,-1973600.0,1.20999,51.7999,0.0,385277.66518038104,82699.51974909341
3.0,34.0,857000.0,5024600.0,-4167600.0,72.0,30.5556,22.0,50.0,11902.8,228391.0,-83352.0,2.74008,3.0,10.0,23.4545,10.62,-1973600.0,1.20563,50.9089,0.0,372136.70449939196,82699.51974909341
3.0,35.0,776800.0,5024600.0,-4247800.0,72.0,30.5556,22.0,50.0,10788.9,228391.0,-84956.0,2.68834,3.0,10.0,23.4545,10.62,-1973600.0,1.18287,46.1447,0.0,305744.95338467776,82699.51974909341
3.0,36.0,776200.0,5024600.0,-4248400.0,71.0,30.9859,22.0,49.0,10932.4,228391.0,-86702.0,2.6342,3.0,10.0,23.4545,10.7347,-1983600.0,1.1827,45.8368,0.0,303733.8374672313,82699.51974909341
3.0,37.0,729000.0,5024600.0,-4295600.0,71.0,30.9859,22.0,49.0,10267.6,228391.0,-87665.3,2.60526,3.0,10.0,23.4545,10.6735,-2030800.0,1.16971,41.8821,0.0,261690.46681110893,82699.51974909341
3.0,38.0,971400.0,5024600.0,-4053200.0,68.0,32.3529,22.0,46.0,14285.3,228391.0,-88113.0,2.59202,3.0,9.0,23.4545,11.2391,-1832600.0,1.23966,62.9798,0.0,514906.6681217942,97953.06220555716
3.0,39.0,969400.0,5024600.0,-4055200.0,68.0,32.3529,22.0,46.0,14255.9,228391.0,-88156.5,2.59074,3.0,9.0,23.4545,11.2174,-1832600.0,1.23905,62.8501,0.0,512788.584524719,97953.06220555716
3.0,40.0,938800.0,5024600.0,-4085800.0,68.0,32.3529,22.0,46.0,13805.9,228391.0,-88821.7,2.57134,3.0,9.0,23.4545,11.1957,-1854400.0,1.22977,60.0179,0.0,475272.5625539258,336063.113386002
3.0,41.0,1265800.0,5024600.0,-3758800.0,65.0,33.8462,22.0,43.0,19473.8,228391.0,-87414.0,2.61275,3.0,9.0,23.4545,11.7442,-1729800.0,1.33676,89.0656,0.0,926262.9436929125,336063.113386002
3.0,42.0,1252800.0,5024600.0,-3771800.0,65.0,33.8462,22.0,43.0,19273.8,228391.0,-87716.3,2.60375,3.0,9.0,23.4545,11.7442,-1729800.0,1.33215,88.1509,0.0,907334.859521332,336063.113386002
3.0,43.0,1481400.0,5147000.0,-3665600.0,64.0,35.9375,23.0,41.0,23146.9,223783.0,-89404.9,2.50302,4.0,9.0,25.1304,10.4878,-1739400.0,1.40414,102.222,0.0,1261668.3684028976,766585.0332068311
3.0,44.0,1481400.0,5147000.0,-3665600.0,64.0,35.9375,23.0,41.0,23146.9,223783.0,-89404.9,2.50302,4.0,9.0,25.1304,10.4878,-1739400.0,1.40414,102.222,0.0,1261668.3684028976,766585.0332068311
3.0,45.0,1470800.0,5147000.0,-3676200.0,64.0,35.9375,23.0,41.0,22981.2,223783.0,-89663.4,2.49581,4.0,9.0,25.1304,10.4878,-1739400.0,1.40009,101.49,0.0,1243677.497987812,1047974.5967741936
3.0,46.0,1455400.0,5147000.0,-3691600.0,64.0,35.9375,23.0,41.0,22740.6,223783.0,-90039.0,2.4854,4.0,9.0,25.1304,10.4634,-1739400.0,1.39425,100.428,0.0,1217770.0126480395,980090.7664609053
3.0,47.0,1515000.0,5116800.0,-3601800.0,63.0,36.5079,23.0,40.0,24047.6,222470.0,-90045.0,2.47065,4.0,9.0,25.087,10.65,-1769600.0,1.42062,102.406,0.0,1297030.4023508138,980090.7664609053
3.0,48.0,1416600.0,5092400.0,-3675800.0,63.0,36.5079,23.0,40.0,22485.7,221409.0,-91895.0,2.40937,4.0,9.0,25.087,10.65,-1868000.0,1.38539,89.7832,0.0,1074280.278372591,980090.7664609053
3.0,49.0,1583800.0,5085800.0,-3502000.0,61.0,36.0656,22.0,39.0,25963.9,231173.0,-89794.9,2.57445,4.0,9.0,26.0,11.0,-1700800.0,1.45226,112.278,0.0,1474848.5653809973,980090.7664609053
3.0,50.0,1583800.0,5085800.0,-3502000.0,61.0,36.0656,22.0,39.0,25963.9,231173.0,-89794.9,2.57445,4.0,9.0,26.0,11.0,-1700800.0,1.45226,112.278,0.0,1474848.5653809973,980090.7664609053
4.0,1.0,-1844600.0,6628200.0,-8472800.0,293.0,35.4949,104.0,189.0,-6295.56,63732.7,-44829.6,1.42166,6.0,15.0,7.27885,3.19048,-3596200.0,0.782292,-56.6837,0.0,0.0,0.0
4.0,2.0,-1414000.0,6016800.0,-7430800.0,225.0,37.3333,84.0,141.0,-6284.44,71628.6,-52700.7,1.35916,4.0,12.0,9.09524,3.65248,-3074000.0,0.809711,-48.6178,0.0,0.0,0.0
4.0,3.0,-517600.0,5709800.0,-6227400.0,186.0,39.2473,73.0,113.0,-2782.8,78216.4,-55109.7,1.41929,5.0,7.0,10.1918,4.28319,-2473200.0,0.916883,-23.5637,0.0,0.0,0.0
4.0,4.0,81800.0,5857000.0,-5775200.0,157.0,39.4904,62.0,94.0,521.019,94467.7,-61438.3,1.5376,5.0,14.0,12.0323,4.59574,-2351600.0,1.01416,4.09205,0.0,2845.3988773600954,0.0
4.0,5.0,618400.0,5877000.0,-5258600.0,139.0,39.5683,55.0,84.0,4448.92,106855.0,-62602.4,1.70688,5.0,12.0,13.0909,5.22619,-1985000.0,1.1176,34.2225,0.0,192654.1863979849,0.0
4.0,6.0,1067400.0,5913600.0,-4846200.0,124.0,39.5161,49.0,75.0,8608.06,120686.0,-64616.0,1.86774,5.0,12.0,14.7551,5.6,-1962400.0,1.22026,60.8969,0.0,580586.4044027721,2845.3988773600954
4.0,7.0,645400.0,5719600.0,-5074200.0,120.0,36.6667,44.0,76.0,5378.33,129991.0,-66765.8,1.94697,5.0,11.0,15.9545,5.71053,-2098200.0,1.12719,34.1735,0.0,198523.0959870365,49572.31171969392
4.0,8.0,462600.0,5648800.0,-5186200.0,114.0,36.8421,42.0,72.0,4057.89,134495.0,-72030.6,1.8672,5.0,10.0,16.2381,6.125,-2159400.0,1.0892,23.6818,0.0,99101.02806335092,13878.149762282092
4.0,9.0,313800.0,5478400.0,-5164600.0,109.0,38.5321,42.0,67.0,2878.9,130438.0,-77083.6,1.69216,5.0,8.0,16.6429,6.1791,-1986400.0,1.06076,18.1471,0.0,49572.31171969392,7212.62117468162
4.0,10.0,167400.0,5272600.0,-5105200.0,106.0,38.6792,41.0,65.0,1579.25,128600.0,-78541.5,1.63735,5.0,7.0,16.9512,6.27692,-2019200.0,1.03279,9.42886,0.0,13878.149762282092,7212.62117468162
4.0,11.0,123200.0,5046000.0,-4922800.0,102.0,38.2353,39.0,63.0,1207.84,129385.0,-78139.7,1.65581,5.0,7.0,17.2308,6.66667,-2104400.0,1.02503,6.96911,0.0,7212.62117468162,7212.62117468162
4.0,12.0,481200.0,5285600.0,-4804400.0,98.0,38.7755,38.0,60.0,4910.2,139095.0,-80073.3,1.73709,5.0,7.0,17.9474,6.76667,-2111400.0,1.10016,27.1129,0.0,109668.20119352089,7212.62117468162
4.0,13.0,384000.0,5201800.0,-4817800.0,95.0,37.8947,36.0,59.0,4042.11,144494.0,-81657.6,1.76952,5.0,8.0,18.1111,7.27119,-2152200.0,1.0797,21.15,0.0,68514.07861722888,7212.62117468162
4.0,14.0,166400.0,5058800.0,-4892400.0,95.0,34.7368,33.0,62.0,1751.58,153297.0,-78909.7,1.94269,5.0,7.0,18.4545,7.59677,-2156200.0,1.03401,9.14487,0.0,12841.554586773027,9152.890632296629
4.0,15.0,140000.0,4963200.0,-4823200.0,94.0,34.0426,32.0,62.0,1489.36,155100.0,-77793.5,1.99374,5.0,12.0,18.4062,7.82258,-2141400.0,1.02903,7.77001,0.0,9152.890632296629,9152.890632296629
4.0,16.0,142200.0,4958600.0,-4816400.0,92.0,34.7826,32.0,60.0,1545.65,154956.0,-80273.3,1.93036,5.0,12.0,19.3438,7.48333,-2184200.0,1.02952,7.79434,0.0,9257.778591704056,9152.890632296629
4.0,17.0,680600.0,4933800.0,-4253200.0,86.0,37.2093,32.0,54.0,7913.95,154181.0,-78763.0,1.95753,5.0,9.0,19.3438,8.25926,-1863000.0,1.16002,45.2767,0.0,248640.0214707461,9152.890632296629
4.0,18.0,1348800.0,5199000.0,-3850200.0,79.0,39.2405,31.0,48.0,17073.4,167710.0,-80212.5,2.09082,4.0,9.0,19.7097,9.45833,-1881800.0,1.35032,88.9475,0.0,966766.627696886,9257.778591704056
4.0,19.0,1233200.0,5146200.0,-3913000.0,79.0,39.2405,31.0,48.0,15610.1,166006.0,-81520.8,2.03637,4.0,9.0,19.7097,9.45833,-1936200.0,1.31515,78.5078,0.0,785446.8753227972,248640.0214707461
4.0,20.0,1067800.0,4987200.0,-3919400.0,77.0,40.2597,31.0,46.0,13867.5,160877.0,-85204.3,1.88814,4.0,9.0,19.6774,9.78261,-2002800.0,1.27244,65.2131,0.0,569301.3980427402,234061.2637113589
4.0,21.0,941400.0,4876200.0,-3934800.0,76.0,38.1579,29.0,47.0,12386.8,168145.0,-83719.1,2.00844,3.0,9.0,20.0,10.1702,-2053200.0,1.23925,55.7768,0.0,431635.4763296318,132164.71733168187
4.0,22.0,718600.0,4859800.0,-4141200.0,76.0,38.1579,29.0,47.0,9455.26,167579.0,-88110.6,1.90192,3.0,9.0,20.0345,10.0851,-2206200.0,1.17352,38.7511,0.0,234061.2637113589,98607.64488286067
4.0,23.0,546600.0,4832600.0,-4286000.0,76.0,35.5263,27.0,49.0,7192.11,178985.0,-87469.4,2.04626,3.0,9.0,20.9259,10.0,-2260600.0,1.12753,27.7913,0.0,132164.71733168187,98607.64488286067
4.0,24.0,473200.0,4799600.0,-4326400.0,76.0,34.2105,26.0,50.0,6226.32,184600.0,-86528.0,2.13341,2.0,9.0,20.4231,10.48,-2270800.0,1.10938,23.9353,0.0,98607.64488286067,98607.64488286067
4.0,25.0,762200.0,4784200.0,-4022000.0,73.0,35.6164,26.0,47.0,10441.1,184008.0,-85574.5,2.15026,2.0,7.0,20.5,11.1702,-1937000.0,1.18951,46.3851,0.0,299921.9617965927,98607.64488286067
4.0,26.0,823000.0,4744400.0,-3921400.0,72.0,34.7222,25.0,47.0,11430.6,189776.0,-83434.0,2.27456,2.0,7.0,20.28,11.5745,-1768800.0,1.20987,55.7966,0.0,382931.36589778383,98607.64488286067
4.0,27.0,779200.0,4742400.0,-3963200.0,72.0,34.7222,25.0,47.0,10822.2,189696.0,-84323.4,2.24962,2.0,7.0,20.24,11.5532,-1768800.0,1.19661,52.8271,0.0,343256.8068747173,299921.9617965927
4.0,28.0,977000.0,4758400.0,-3781400.0,67.0,38.806,26.0,41.0,14582.1,183015.0,-92229.3,1.98435,3.0,7.0,23.4231,10.7073,-1768800.0,1.25837,66.2373,0.0,539647.7838082316,343256.8068747173
4.0,29.0,902600.0,4749600.0,-3847000.0,67.0,35.8209,24.0,43.0,13471.6,197900.0,-89465.1,2.21204,2.0,8.0,23.0,11.4884,-1768800.0,1.23462,61.1932,0.0,460587.2682044324,343256.8068747173
4.0,30.0,844000.0,4729400.0,-3885400.0,67.0,34.3284,23.0,44.0,12597.0,205626.0,-88304.5,2.3286,2.0,8.0,23.4348,11.5227,-1768800.0,1.21722,57.2203,0.0,402722.749886929,270738.2614350748
4.0,31.0,789600.0,4720600.0,-3931000.0,67.0,34.3284,23.0,44.0,11785.1,205243.0,-89340.9,2.29731,2.0,8.0,23.4783,11.3182,-1774600.0,1.20086,52.7103,0.0,351328.84030203987,116798.60825247476
4.0,32.0,706800.0,4709400.0,-4002600.0,67.0,34.3284,23.0,44.0,10549.3,204757.0,-90968.2,2.25086,2.0,8.0,23.5217,11.2273,-1845200.0,1.17659,45.0593,0.0,270738.2614350748,110381.82887386064
4.0,33.0,488200.0,4684000.0,-4195800.0,68.0,30.8824,21.0,47.0,7179.41,223048.0,-89272.3,2.49851,2.0,9.0,22.4762,11.8511,-2040600.0,1.11635,27.6757,0.0,116798.60825247476,82699.51974909341
4.0,34.0,474600.0,4684000.0,-4209400.0,68.0,30.8824,21.0,47.0,6979.41,223048.0,-89561.7,2.49044,2.0,9.0,22.4762,11.766,-2040600.0,1.11275,26.9048,0.0,110381.82887386064,82699.51974909341
4.0,35.0,410800.0,4684000.0,-4273200.0,68.0,30.8824,21.0,47.0,6041.18,223048.0,-90919.1,2.45325,2.0,9.0,22.4762,11.7234,-2040600.0,1.09613,23.288,0.0,82699.51974909341,82699.51974909341
4.0,36.0,485200.0,4684000.0,-4198800.0,67.0,31.3433,21.0,46.0,7241.79,223048.0,-91278.3,2.4436,2.0,9.0,22.4762,11.8696,-2046400.0,1.11556,27.4155,0.0,115040.5785770133,82699.51974909341
4.0,37.0,451400.0,4684000.0,-4232600.0,67.0,31.3433,21.0,46.0,6737.31,223048.0,-92013.0,2.42409,2.0,9.0,22.4762,11.8043,-2080200.0,1.10665,25.0277,0.0,97953.06220555716,82699.51974909341
4.0,38.0,804800.0,4684000.0,-3879200.0,63.0,33.3333,21.0,42.0,12774.6,223048.0,-92361.9,2.41493,2.0,8.0,22.4762,12.881,-1775600.0,1.20747,53.6891,0.0,364779.8152737103,97953.06220555716
4.0,39.0,802800.0,4684000.0,-3881200.0,63.0,33.3333,21.0,42.0,12742.9,223048.0,-92409.5,2.41369,2.0,8.0,22.4762,12.8571,-1775600.0,1.20684,53.5557,0.0,362969.04708267626,97953.06220555716
4.0,40.0,777200.0,4684000.0,-3906800.0,63.0,33.3333,21.0,42.0,12336.5,223048.0,-93019.0,2.39787,2.0,8.0,22.4762,12.8333,-1797400.0,1.19894,51.1047,0.0,336063.113386002,336063.113386002
4.0,41.0,1150000.0,4684000.0,-3534000.0,60.0,35.0,21.0,39.0,19166.7,223048.0,-90615.4,2.46148,2.0,8.0,22.4762,13.5385,-1686400.0,1.32541,83.4664,0.0,784214.8956356737,336063.113386002
4.0,42.0,1137000.0,4684000.0,-3547000.0,60.0,35.0,21.0,39.0,18950.0,223048.0,-90948.7,2.45245,2.0,8.0,22.4762,13.5385,-1686400.0,1.32055,82.5229,0.0,766585.0332068311,336063.113386002
4.0,43.0,1381400.0,4822200.0,-3440800.0,59.0,37.2881,22.0,37.0,23413.6,219191.0,-92994.6,2.35703,4.0,8.0,24.2727,12.2162,-1686400.0,1.40148,98.2643,0.0,1131561.8833017077,766585.0332068311
4.0,44.0,1381400.0,4822200.0,-3440800.0,59.0,37.2881,22.0,37.0,23413.6,219191.0,-92994.6,2.35703,4.0,8.0,24.2727,12.2162,-1686400.0,1.40148,98.2643,0.0,1131561.8833017077,766585.0332068311
4.0,45.0,1360200.0,4822200.0,-3462000.0,59.0,37.2881,22.0,37.0,23054.2,219191.0,-93567.6,2.34259,4.0,8.0,24.2727,12.2162,-1686400.0,1.39289,96.7563,0.0,1097096.7979127134,1047974.5967741936
4.0,46.0,1329400.0,4822200.0,-3492800.0,59.0,37.2881,22.0,37.0,22532.2,219191.0,-94400.0,2.32194,4.0,8.0,24.2727,12.2162,-1686400.0,1.38061,94.5654,0.0,1047974.5967741936,980090.7664609053
4.0,47.0,1455400.0,4792000.0,-3336600.0,57.0,38.5965,22.0,35.0,25533.3,217818.0,-95331.4,2.28485,4.0,8.0,24.2273,12.9429,-1712600.0,1.43619,101.351,0.0,1236826.5561135116,980090.7664609053
4.0,48.0,1389800.0,4784800.0,-3395000.0,57.0,36.8421,21.0,36.0,24382.5,227848.0,-94305.6,2.41606,4.0,8.0,25.0952,12.7222,-1778200.0,1.40937,92.5546,0.0,1086235.5415588797,980090.7664609053
4.0,49.0,1459800.0,4784800.0,-3325000.0,56.0,37.5,21.0,35.0,26067.9,227848.0,-95000.0,2.3984,4.0,8.0,25.0952,13.0,-1708200.0,1.43904,101.97,0.0,1247521.3909378294,980090.7664609053
4.0,50.0,1459800.0,4784800.0,-3325000.0,56.0,37.5,21.0,35.0,26067.9,227848.0,-95000.0,2.3984,4.0,8.0,25.0952,13.0,-1708200.0,1.43904,101.97,0.0,1247521.3909378294,980090.7664609053
5.0,1.0,-837200.0,6931600.0,-7768800.0,271.0,36.1624,98.0,173.0,-3089.3,70730.6,-44906.4,1.57507,5.0,13.0,7.77551,3.30058,-2639200.0,0.892236,-36.2079,0.0,0.0,0.0
5.0,2.0,-165600.0,6366400.0,-6532000.0,204.0,37.2549,76.0,128.0,-811.765,83768.4,-51031.2,1.64151,5.0,11.0,9.94737,3.86719,-2041600.0,0.974648,-8.64391,0.0,0.0,0.0
5.0,3.0,743200.0,6131200.0,-5388000.0,167.0,41.3174,69.0,98.0,4450.3,88858.0,-54979.6,1.6162,3.0,6.0,10.942,4.55102,-1545400.0,1.13794,65.945,0.0,357413.1228160994,0.0
5.0,4.0,1417600.0,6301600.0,-4884000.0,139.0,43.1655,60.0,79.0,10198.6,105027.0,-61822.8,1.69883,5.0,12.0,12.6667,5.0,-1355000.0,1.29025,142.702,0.0,1483092.073800738,0.0
5.0,5.0,1832000.0,6372000.0,-4540000.0,124.0,44.3548,55.0,69.0,14774.2,115855.0,-65797.1,1.76078,5.0,12.0,13.6364,5.57971,-1337600.0,1.40352,165.015,0.0,2509138.7559808614,0.0
5.0,6.0,2288800.0,6385600.0,-4096800.0,110.0,40.9091,45.0,65.0,20807.3,141902.0,-63027.7,2.25143,5.0,12.0,15.4667,6.49231,-1417400.0,1.55868,184.67,0.0,3695925.9489205587,0.0
5.0,7.0,1910600.0,6190000.0,-4279400.0,106.0,39.6226,42.0,64.0,18024.5,147381.0,-66865.6,2.20414,5.0,17.0,16.4524,6.51562,-1533600.0,1.44646,141.045,0.0,2380276.7083985396,49572.31171969392
5.0,8.0,1712000.0,6114000.0,-4402000.0,101.0,40.5941,41.0,60.0,16950.5,149122.0,-73366.7,2.03256,5.0,16.0,16.9268,6.75,-1590600.0,1.38891,120.699,0.0,1842665.660756947,13878.149762282092
5.0,9.0,1395600.0,5865200.0,-4469600.0,97.0,41.2371,40.0,57.0,14387.6,146630.0,-78414.0,1.86995,5.0,14.0,17.125,7.08772,-1357400.0,1.31224,116.475,0.0,1434875.0257845882,7212.62117468162
5.0,10.0,1126000.0,5640400.0,-4514400.0,96.0,40.625,39.0,57.0,11729.2,144626.0,-79200.0,1.82608,5.0,13.0,17.1026,7.21053,-1380200.0,1.24942,92.2648,0.0,918617.5916533836,7212.62117468162
5.0,11.0,1047000.0,5501800.0,-4454800.0,93.0,37.6344,35.0,58.0,11258.1,157194.0,-76806.9,2.04662,5.0,13.0,17.7714,7.68966,-1465400.0,1.23503,88.2056,0.0,748061.2801965334,7212.62117468162
5.0,12.0,1421000.0,5772800.0,-4351800.0,89.0,38.2022,34.0,55.0,15966.3,169788.0,-79123.6,2.14586,5.0,13.0,18.4412,7.96364,-1472400.0,1.32653,119.432,0.0,1371394.3221950557,7212.62117468162
5.0,13.0,1310600.0,5713400.0,-4402800.0,87.0,36.7816,32.0,55.0,15064.4,178544.0,-80050.9,2.23038,5.0,13.0,18.6562,8.38182,-1512600.0,1.29767,106.553,0.0,1135576.0676980035,7212.62117468162
5.0,14.0,1070200.0,5587400.0,-4517200.0,87.0,34.4828,30.0,57.0,12301.1,186247.0,-79249.1,2.35014,5.0,13.0,19.2333,8.4386,-1516600.0,1.23692,86.7261,0.0,755194.5404193591,9152.890632296629
5.0,15.0,1453400.0,5808000.0,-4354600.0,86.0,34.8837,30.0,56.0,16900.0,193600.0,-77760.7,2.48969,5.0,12.0,19.2333,8.44643,-1402600.0,1.33376,124.991,0.0,1506039.8973335235,9152.890632296629
5.0,16.0,1647800.0,5866000.0,-4218200.0,83.0,34.9398,29.0,54.0,19853.0,202276.0,-78114.8,2.58947,4.0,13.0,20.2069,8.35185,-1445400.0,1.39064,137.454,0.0,1878542.1613394215,9152.890632296629
5.0,17.0,2190000.0,5847800.0,-3657800.0,77.0,36.3636,28.0,49.0,28441.6,208850.0,-74649.0,2.79776,4.0,10.0,20.6071,9.34694,-1120400.0,1.59872,250.629,0.0,4280703.32024277,9152.890632296629
5.0,18.0,2812600.0,6103000.0,-3290400.0,72.0,40.2778,29.0,43.0,39063.9,210448.0,-76520.9,2.75021,4.0,9.0,21.0345,9.88372,-1119000.0,1.85479,322.398,0.0,7069453.762287757,9257.778591704056
5.0,19.0,2701000.0,6046000.0,-3345000.0,72.0,40.2778,29.0,43.0,37513.9,208483.0,-77790.7,2.68005,4.0,9.0,21.0,9.90698,-1169400.0,1.80747,292.696,0.0,6238584.744313323,248640.0214707461
5.0,20.0,2423000.0,5772800.0,-3349800.0,71.0,40.8451,29.0,42.0,34126.8,199062.0,-79757.1,2.49585,4.0,9.0,20.8621,10.1429,-1208200.0,1.72333,261.776,0.0,4859236.053633505,234061.2637113589
5.0,21.0,2324000.0,5675800.0,-3351800.0,70.0,38.5714,27.0,43.0,33200.0,210215.0,-77948.8,2.69683,3.0,9.0,21.2963,10.5581,-1270200.0,1.69336,238.115,0.0,4252067.390962053,132164.71733168187
5.0,22.0,2115200.0,5659400.0,-3544200.0,70.0,38.5714,27.0,43.0,30217.1,209607.0,-82423.3,2.54306,3.0,9.0,21.3333,10.4651,-1444600.0,1.59681,195.671,0.0,3097100.263048595,98607.64488286067
5.0,23.0,1975600.0,5634000.0,-3658400.0,70.0,37.1429,26.0,44.0,28222.9,216692.0,-83145.5,2.60618,3.0,9.0,21.8846,10.3636,-1495600.0,1.54002,170.164,0.0,2609651.8855308904,98607.64488286067
5.0,24.0,1902200.0,5601000.0,-3698800.0,70.0,35.7143,25.0,45.0,27174.3,224040.0,-82195.6,2.72569,2.0,9.0,21.4,10.8889,-1505800.0,1.51427,162.415,0.0,2402951.8129897728,98607.64488286067
5.0,25.0,2198800.0,5585600.0,-3386800.0,67.0,37.3134,25.0,42.0,32817.9,223424.0,-80638.1,2.7707,2.0,7.0,21.48,11.7381,-1164400.0,1.64923,264.98,0.0,4152113.9127447614,98607.64488286067
5.0,26.0,2260200.0,5553800.0,-3293600.0,66.0,36.3636,24.0,42.0,34245.5,231408.0,-78419.0,2.95092,2.0,7.0,21.3333,12.1429,-996200.0,1.68624,337.848,0.0,5127990.403533427,98607.64488286067
5.0,27.0,2226800.0,5551800.0,-3325000.0,66.0,36.3636,24.0,42.0,33739.4,231325.0,-79166.7,2.922,2.0,7.0,21.2917,12.0952,-996200.0,1.66971,332.855,0.0,4977552.94117647,299921.9617965927
5.0,28.0,2297800.0,5540000.0,-3242200.0,63.0,38.0952,24.0,39.0,36473.0,230833.0,-83133.3,2.77666,2.0,7.0,21.2083,12.9487,-996200.0,1.70872,343.468,0.0,5300024.934752058,343256.8068747173
5.0,29.0,2234400.0,5534200.0,-3299800.0,63.0,34.9206,22.0,41.0,35466.7,251555.0,-80482.9,3.12556,2.0,9.0,20.5455,13.6585,-996200.0,1.67713,333.991,0.0,5011587.392089942,343256.8068747173
5.0,30.0,2175800.0,5527600.0,-3351800.0,63.0,33.3333,21.0,42.0,34536.5,263219.0,-79804.8,3.29829,2.0,9.0,20.8571,13.6667,-996200.0,1.64914,325.232,0.0,4752163.862678177,270738.2614350748
5.0,31.0,2136800.0,5519200.0,-3382400.0,63.0,33.3333,21.0,42.0,33917.5,262819.0,-80533.3,3.26348,2.0,9.0,20.8571,13.4762,-1001800.0,1.63174,315.814,0.0,4557710.361349571,116798.60825247476
5.0,32.0,2054000.0,5512600.0,-3458600.0,63.0,33.3333,21.0,42.0,32603.2,262505.0,-82347.6,3.18776,2.0,9.0,20.9048,13.381,-1005400.0,1.59388,274.893,0.0,4196256.216431271,110381.82887386064
